target	text
1	きゅうりの酢漬けを片手に、もう一方には紙コップのウォツカ。
0	雨もようで肌寒く、ウォツカで体を温めながらの道中だ。
1	娘夫婦のラジカセからはジャズ。
0	にぎやかなキノコ狩りの開始である。
1	ゴム長靴で踊りだす人もいる。
0	しかし、結局、彼らのペースに巻き込まれて足もとが怪しい。
0	ボロディノに近づくと、ところどころに、この戦いで倒れた両国兵士を悼む記念碑が見えてくる。
1	そのうち来るだろうと待っても、姿を見せない。
1	歌にも歌われた、深いロシアの森である。
0	どこか森の中で火をたいて昼食をしようと、もと来た方向へ車を動かす。
0	麦畑の中のあぜにタイヤをとられて、車が動かなくなった。
1	これ以上進むことは危険だ。
1	しかたなく、車を置いてめいめいパンやら果物の入った袋を持って進む。
0	途中、農家の庭先に積んだ薪を数本譲ってもらう。
1	森の中の小さな空地にたき火をたいて、お湯を沸かす。
0	青白い煙が、薄暗い木々の間を抜けて流れてゆく。
1	「森の民」といわれるロシアの人々。
0	深い森は外敵から身を守る防衛網となる。
1	ウォツカの回し飲みが始まった。
0	日本から持参したカップラーメンにお湯を入れて、セルガチョフさんらに回す。
0	冷えた体がようやく温かくなってきた。
1	雨粒が木の葉をたたき始めた。
0	慌ただしく食器類を集め、宴会は車の中で行うことにする。
1	飲めや踊れや、帰路の車中は、一段とにぎやかになった。
0	あきれるほどのタフネスである。
1	ソビエト代議員とは、立法府である議会の議員のことである。
0	セルガチョフさんはガガーリン地区に住んでいるが、建設会社は、隣のオクチャブリスク地区にある。
1	したがって、セルガチョフさんは、オクチャブリスク地区選出の代議員である。
1	五年ごとに選挙がある。
0	私たちには、このソビエト代議員が何をするものやら、どうも具体的に理解できない。
0	オクチャブリスク地区の共産党事務所に出かけて撮影を始めると、ここではないという。
1	共産党の建物は、一般に撮影禁止のようである。
0	改築を申請しているのですが一向に話が進まず、青年たちが困っています。
1	これから寒くなって、集まる場所がなくなると、若者たちはかわいそうです。
1	なんとか早く、改善してもらいたいものです。
0	私は、子どもの保育園のことで相談があります。
1	そのため、勤め先と反対の方向にある保育園に入れております。
0	子どもを連れて朝出勤するのですが、距離が遠くなって困っています。
1	保育園が職場の近くにあれば、ぐるっと回らなくて済むのですが。
0	共稼ぎの夫婦らしく、子どもを保育園に預けるのに時間がかかって、毎日大変だというわけである。
0	住民はこうした日常生活上のこまごました問題を、ソビエト代議員に持ち込んで解決を求める。
1	しかしこの制度は、はたして本当に、機能しているのだろうか？
0	したがって、本当に地域住民の代表なのかどうか疑問がある。
1	私たち取材班も含めて、十五人ほどの客が集まった。
1	若い男と女が互いに、掛け合いで歌う田舎の恋歌である。
0	あまり、足を踏み鳴らすので、階下の人にうるさいのではないかと心配になる。
1	皆そんなことはお構いなく、両手を上にかざして、大声で歌い踊る。
0	最後には、セルガチョフさんが辺り構わずキスして回るのには閉口した。
1	なんとも無礼講なパーティーとなった。
0	そのどちらとも現実の顔であることはまちがいない。
